case_id,volume,decision_date,stored_dept,corrected_dept,confidence,county,panel_dept,panel_used,panel
12285913,157AD3d,2018-01-02,2,1,HIGH,new york,1,5,Manzanet-Daniels; Mazzarelli; Andrias; Gesmer; Oing
12285928,157AD3d,2018-01-02,2,1,HIGH,new york,1,5,Manzanet-Daniels; Mazzarelli; Andrias; Gesmer; Oing
12285944,157AD3d,2018-01-02,2,1,HIGH,new york,1,5,Manzanet-Daniels; Mazzarelli; Andrias; Gesmer; Oing
12285980,157AD3d,2018-01-02,2,1,HIGH,new york,1,5,Richter; Tom; Kapnick; Kern; Moulton
12286052,157AD3d,2018-01-02,2,1,HIGH,bronx,1,5,Richter; Tom; Kapnick; Kern; Moulton
12286064,157AD3d,2018-01-02,2,1,HIGH,new york,1,5,Richter; Tom; Kapnick; Kern; Moulton
12286118,157AD3d,2018-01-02,2,1,HIGH,new york,1,5,Richter; Tom; Kapnick; Kern; Moulton
12286135,157AD3d,2018-01-02,2,1,HIGH,new york,1,5,Richter; Tom; Kapnick; Kern; Moulton
12286178,157AD3d,2018-01-02,2,1,HIGH,new york,1,5,Richter; Tom; Kapnick; Kern; Moulton
12286195,157AD3d,2018-01-02,2,1,HIGH,new york,1,5,Richter; Tom; Kapnick; Kern; Moulton
12286227,157AD3d,2018-01-02,2,1,HIGH,new york,1,5,Renwick; Manzanet-Daniels; Gische; Kahn; Singh
12286448,157AD3d,2018-01-04,2,1,HIGH,new york,1,5,Friedman; Renwick; Tom; Kahn; Kern
12286458,157AD3d,2018-01-04,2,1,HIGH,new york,1,5,Friedman; Renwick; Tom; Kahn; Kern
12286467,157AD3d,2018-01-04,2,1,HIGH,new york,1,5,Renwick; Manzanet-Daniels; Gische; Kahn; Singh
12286485,157AD3d,2018-01-04,2,1,HIGH,new york,1,5,Renwick; Manzanet-Daniels; Gische; Kahn; Singh
12286528,157AD3d,2018-01-04,2,1,HIGH,new york+bronx,1,5,Renwick; Manzanet-Daniels; Gische; Kahn; Singh
12286541,157AD3d,2018-01-04,2,1,HIGH,bronx+new york,1,5,Renwick; Manzanet-Daniels; Gische; Kahn; Singh
12286552,157AD3d,2018-01-04,2,1,HIGH,new york+bronx,1,5,Renwick; Manzanet-Daniels; Gische; Kahn; Singh
12286563,157AD3d,2018-01-04,2,1,HIGH,bronx,1,5,Renwick; Manzanet-Daniels; Gische; Kahn; Singh
12286594,157AD3d,2018-01-04,2,1,HIGH,new york,1,5,Renwick; Manzanet-Daniels; Gische; Kahn; Singh
12286618,157AD3d,2018-01-04,2,1,HIGH,new york,1,5,Renwick; Manzanet-Daniels; Gische; Kahn; Singh
12286631,157AD3d,2018-01-04,2,1,HIGH,new york+bronx,1,5,Renwick; Manzanet-Daniels; Gische; Kahn; Singh
12286660,157AD3d,2018-01-04,2,1,HIGH,bronx,1,5,Renwick; Manzanet-Daniels; Gische; Kahn; Singh
12286674,157AD3d,2018-01-04,2,1,HIGH,new york,1,4,Renwick; Manzanet-Daniels; Gische; Singh
12286686,157AD3d,2018-01-04,2,1,HIGH,new york,1,5,Renwick; Manzanet-Daniels; Gische; Kahn; Singh
12286702,157AD3d,2018-01-04,2,1,HIGH,new york+bronx,1,5,Renwick; Manzanet-Daniels; Gische; Kahn; Singh
12286713,157AD3d,2018-01-04,2,1,HIGH,bronx,1,5,Renwick; Manzanet-Daniels; Gische; Kahn; Singh
12286767,157AD3d,2018-01-09,2,1,HIGH,new york,1,5,Friedman; Renwick; Tom; Kahn; Kern
12286783,157AD3d,2018-01-09,2,1,HIGH,new york,1,5,Richter; Tom; Kapnick; Kern; Moulton
12286796,157AD3d,2018-01-09,2,1,HIGH,new york+bronx,1,5,Friedman; Richter; Gesmer; Kern; Moulton
12286815,157AD3d,2018-01-09,2,1,HIGH,bronx,1,5,Friedman; Richter; Gesmer; Kern; Moulton
12286853,157AD3d,2018-01-09,2,1,HIGH,bronx,1,5,Friedman; Richter; Gesmer; Kern; Moulton
12286878,157AD3d,2018-01-09,2,1,HIGH,new york,1,5,Friedman; Richter; Gesmer; Kern; Moulton
12286895,157AD3d,2018-01-09,2,1,HIGH,new york,1,5,Friedman; Richter; Gesmer; Kern; Moulton
12286915,157AD3d,2018-01-09,2,1,HIGH,bronx+new york,1,5,Friedman; Richter; Gesmer; Kern; Moulton
12286944,157AD3d,2018-01-09,2,1,HIGH,new york,1,5,Friedman; Richter; Gesmer; Kern; Moulton
12286979,157AD3d,2018-01-09,2,1,HIGH,bronx,1,5,Friedman; Richter; Gesmer; Kern; Moulton
12286995,157AD3d,2018-01-09,2,1,HIGH,new york,1,5,Friedman; Richter; Gesmer; Kern; Moulton
12287012,157AD3d,2018-01-09,2,1,HIGH,new york+bronx,1,5,Friedman; Richter; Gesmer; Kern; Moulton
12287030,157AD3d,2018-01-09,2,1,HIGH,bronx,1,5,Friedman; Richter; Gesmer; Kern; Moulton
12287041,157AD3d,2018-01-09,2,1,HIGH,new york,1,4,Tom; Kapnick; Webber; Oing
12287076,157AD3d,2018-01-09,2,1,HIGH,new york,1,4,Tom; Kapnick; Webber; Oing
12287111,157AD3d,2018-01-09,2,1,HIGH,bronx,1,4,Tom; Kapnick; Webber; Oing
12287128,157AD3d,2018-01-09,2,1,HIGH,new york,1,4,Tom; Kapnick; Webber; Oing
12287192,157AD3d,2018-01-09,2,1,HIGH,bronx,1,4,Tom; Kapnick; Webber; Oing
12287209,157AD3d,2018-01-09,2,1,HIGH,new york,1,4,Tom; Kapnick; Webber; Oing
12287226,157AD3d,2018-01-09,2,1,HIGH,new york,1,4,Tom; Kapnick; Webber; Oing
12287243,157AD3d,2018-01-09,2,1,HIGH,new york,1,4,Tom; Kapnick; Webber; Oing
12287279,157AD3d,2018-01-11,2,1,HIGH,new york,1,5,Richter; Kapnick; Webber; Oing; Singh
12287300,157AD3d,2018-01-11,2,1,HIGH,new york,1,4,Gische; Kapnick; Oing; Moulton
12287335,157AD3d,2018-01-11,2,1,HIGH,new york+bronx,1,5,Renwick; Richter; Manzanet-Daniels; Kahn; Kern
12287397,157AD3d,2018-01-11,2,1,HIGH,bronx,1,5,Renwick; Richter; Manzanet-Daniels; Kahn; Kern
12287429,157AD3d,2018-01-11,2,1,HIGH,new york,1,5,Renwick; Richter; Manzanet-Daniels; Kahn; Kern
12287497,157AD3d,2018-01-11,2,1,HIGH,new york,1,5,Renwick; Richter; Manzanet-Daniels; Kahn; Kern
12287535,157AD3d,2018-01-11,2,1,HIGH,new york,1,5,Renwick; Richter; Manzanet-Daniels; Kahn; Kern
12287554,157AD3d,2018-01-11,2,1,HIGH,new york,1,5,Renwick; Richter; Manzanet-Daniels; Kahn; Kern
12287581,157AD3d,2018-01-11,2,1,HIGH,new york,1,5,Renwick; Richter; Manzanet-Daniels; Kahn; Kern
12287597,157AD3d,2018-01-11,2,1,HIGH,new york,1,5,Renwick; Richter; Manzanet-Daniels; Kahn; Kern
12287611,157AD3d,2018-01-11,2,1,HIGH,new york,1,5,Renwick; Richter; Manzanet-Daniels; Kahn; Kern
12287627,157AD3d,2018-01-11,2,1,HIGH,new york,1,5,Renwick; Richter; Manzanet-Daniels; Kahn; Kern
12287641,157AD3d,2018-01-11,2,1,HIGH,new york,1,5,Renwick; Richter; Manzanet-Daniels; Kahn; Kern
12287681,157AD3d,2018-01-16,2,1,HIGH,bronx,1,4,Gesmer; Kern; Oing; Webber
12287710,157AD3d,2018-01-16,2,1,HIGH,new york,1,5,Gische; Webber; Oing; Singh; Moulton
12287765,157AD3d,2018-01-16,2,1,HIGH,bronx,1,5,Friedman; Mazzarelli; Kapnick; Webber; Moulton
12287778,157AD3d,2018-01-16,2,1,HIGH,bronx,1,5,Friedman; Mazzarelli; Kapnick; Webber; Moulton
12287812,157AD3d,2018-01-16,2,1,HIGH,new york,1,5,Friedman; Mazzarelli; Kapnick; Webber; Moulton
12287845,157AD3d,2018-01-16,2,1,HIGH,new york,1,5,Friedman; Mazzarelli; Kapnick; Webber; Moulton
12287863,157AD3d,2018-01-16,2,1,HIGH,new york,1,5,Friedman; Mazzarelli; Kapnick; Webber; Moulton
12287919,157AD3d,2018-01-16,2,1,HIGH,new york,1,5,Friedman; Mazzarelli; Kapnick; Webber; Moulton
12287950,157AD3d,2018-01-16,2,1,HIGH,new york,1,5,Friedman; Mazzarelli; Kapnick; Webber; Moulton
12288003,157AD3d,2018-01-16,2,1,HIGH,bronx,1,5,Friedman; Mazzarelli; Kapnick; Webber; Moulton
12288054,157AD3d,2018-01-16,2,1,HIGH,new york,1,5,Friedman; Mazzarelli; Kapnick; Webber; Moulton
12288108,157AD3d,2018-01-16,2,1,HIGH,new york,1,5,Friedman; Mazzarelli; Kapnick; Webber; Moulton
12288126,157AD3d,2018-01-18,2,1,HIGH,bronx,1,5,Acosta; Sweeny; Gische; Andrias; Gesmer
12288190,157AD3d,2018-01-18,2,1,HIGH,bronx,1,5,Acosta; Sweeny; Gische; Andrias; Gesmer
12288219,157AD3d,2018-01-18,2,1,HIGH,new york,1,5,Acosta; Sweeny; Gische; Andrias; Gesmer
12288281,157AD3d,2018-01-18,2,1,HIGH,new york+bronx,1,5,Acosta; Sweeny; Gische; Andrias; Gesmer
12288327,157AD3d,2018-01-18,2,1,HIGH,bronx,1,5,Acosta; Sweeny; Gische; Andrias; Gesmer
12288392,157AD3d,2018-01-18,2,1,HIGH,new york,1,5,Acosta; Sweeny; Gische; Andrias; Gesmer
12288413,157AD3d,2018-01-18,2,1,HIGH,bronx,1,5,Acosta; Sweeny; Gische; Andrias; Gesmer
12288538,157AD3d,2018-01-18,2,1,HIGH,new york,1,4,Manzanet-Daniels; Mazzarelli; Kapnick; Webber
12288606,157AD3d,2018-01-23,2,1,HIGH,new york,1,5,Acosta; Manzanet-Daniels; Gische; Kapnick; Kahn
12288653,157AD3d,2018-01-23,2,1,HIGH,new york,1,5,Gische; Webber; Oing; Singh; Moulton
12288737,157AD3d,2018-01-23,2,1,HIGH,bronx,1,5,Sweeny; Richter; Andrias; Webber; Oing
12288758,157AD3d,2018-01-23,2,1,HIGH,new york,1,5,Sweeny; Richter; Andrias; Webber; Oing
12288779,157AD3d,2018-01-23,2,1,HIGH,new york+bronx,1,5,Sweeny; Richter; Andrias; Webber; Oing
12288795,157AD3d,2018-01-23,2,1,HIGH,new york+bronx,1,5,Sweeny; Richter; Andrias; Webber; Oing
12288844,157AD3d,2018-01-23,2,1,HIGH,new york,1,5,Sweeny; Richter; Andrias; Webber; Oing
12288882,157AD3d,2018-01-23,2,1,HIGH,new york,1,5,Sweeny; Richter; Andrias; Webber; Oing
12288902,157AD3d,2018-01-23,2,1,HIGH,bronx,1,5,Sweeny; Richter; Andrias; Webber; Oing
12288948,157AD3d,2018-01-23,2,1,HIGH,new york+bronx,1,5,Sweeny; Richter; Andrias; Webber; Oing
12288988,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Acosta; Renwick; Kapnick; Kahn; Kern
12289026,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Acosta; Renwick; Kapnick; Kahn; Kern
12289062,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Acosta; Renwick; Kapnick; Kahn; Kern
12289110,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Acosta; Renwick; Kapnick; Kahn; Kern
12289146,157AD3d,2018-01-25,2,1,HIGH,bronx,1,5,Acosta; Renwick; Kapnick; Kahn; Kern
12289168,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Acosta; Renwick; Kapnick; Kahn; Kern
12289242,157AD3d,2018-01-25,2,1,HIGH,new york+bronx,1,5,Acosta; Renwick; Kapnick; Kahn; Kern
12289282,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Acosta; Renwick; Kapnick; Kahn; Kern
12289302,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Acosta; Renwick; Kapnick; Kahn; Kern
12289321,157AD3d,2018-01-25,2,1,HIGH,new york,1,3,Richter J.P.; Mazzarelli; Kahn; Moulton
12289374,157AD3d,2018-01-25,2,1,HIGH,bronx,1,5,Manzanet-Daniels; Gische; Tom; Gesmer; Singh
12289477,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Manzanet-Daniels; Gische; Tom; Gesmer; Singh
12289517,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Manzanet-Daniels; Gische; Tom; Gesmer; Singh
12289553,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Manzanet-Daniels; Gische; Tom; Gesmer; Singh
12289593,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Manzanet-Daniels; Gische; Tom; Gesmer; Singh
12289636,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Manzanet-Daniels; Gische; Tom; Gesmer; Singh
12289680,157AD3d,2018-01-30,2,1,HIGH,new york,1,4,Andrias; Kern; Oing; Manzanet-Daniels
12289758,157AD3d,2018-01-30,2,1,HIGH,bronx,1,5,Friedman; Gische; Mazzarelli; Kern; Singh
12289782,157AD3d,2018-01-30,2,1,HIGH,bronx,1,5,Friedman; Gische; Mazzarelli; Kern; Singh
12289839,157AD3d,2018-01-30,2,1,HIGH,new york,1,5,Friedman; Gische; Mazzarelli; Kern; Singh
12289866,157AD3d,2018-01-30,2,1,HIGH,new york,1,5,Friedman; Gische; Mazzarelli; Kern; Singh
12289903,157AD3d,2018-01-30,2,1,HIGH,bronx,1,5,Friedman; Gische; Mazzarelli; Kern; Singh
12289925,157AD3d,2018-01-30,2,1,HIGH,bronx+new york,1,5,Friedman; Gische; Mazzarelli; Kern; Singh
12289986,157AD3d,2018-01-30,2,1,HIGH,bronx,1,5,Friedman; Gische; Mazzarelli; Kern; Singh
12289998,157AD3d,2018-01-30,2,1,HIGH,new york,1,5,Friedman; Gische; Mazzarelli; Kern; Singh
12290012,157AD3d,2018-01-30,2,1,HIGH,bronx,1,5,Friedman; Gische; Mazzarelli; Kern; Singh
12290033,157AD3d,2018-01-30,2,1,HIGH,bronx,1,5,Friedman; Gische; Mazzarelli; Kern; Singh
12290056,157AD3d,2018-01-30,2,1,HIGH,bronx,1,5,Friedman; Gische; Mazzarelli; Kern; Singh
12463113,157AD3d,2018-01-02,2,1,HIGH,bronx,1,5,Manzanet-Daniels; Mazzarelli; Andrias; Gesmer; Oing
12463114,157AD3d,2018-01-02,2,1,HIGH,new york,1,5,Manzanet-Daniels; Mazzarelli; Andrias; Gesmer; Oing
12463117,157AD3d,2018-01-02,2,1,HIGH,bronx,1,5,Richter; Tom; Kapnick; Kern; Moulton
12463118,157AD3d,2018-01-02,2,1,HIGH,new york,1,5,Richter; Tom; Kapnick; Kern; Moulton
12463119,157AD3d,2018-01-02,2,1,HIGH,new york,1,5,Richter; Tom; Kapnick; Kern; Moulton
12463120,157AD3d,2018-01-02,2,1,MED,,1,5,Richter; Tom; Kapnick; Kern; Moulton
12463121,157AD3d,2018-01-02,2,1,HIGH,new york,1,5,Richter; Tom; Kapnick; Kern; Moulton
12463122,157AD3d,2018-01-02,2,1,HIGH,new york,1,5,Richter; Tom; Kapnick; Kern; Moulton
12463126,157AD3d,2018-01-04,2,1,HIGH,new york,1,5,Renwick; Manzanet-Daniels; Gische; Kahn; Singh
12463127,157AD3d,2018-01-04,2,1,HIGH,new york,1,5,Renwick; Manzanet-Daniels; Gische; Kahn; Singh
12463129,157AD3d,2018-01-04,2,1,HIGH,bronx,1,5,Renwick; Manzanet-Daniels; Gische; Kahn; Singh
12463132,157AD3d,2018-01-09,2,1,HIGH,new york,1,4,Manzanet-Daniels; Mazzarelli; Kapnick; Webber
12463133,157AD3d,2018-01-09,2,1,HIGH,new york,1,5,Friedman; Richter; Gesmer; Kern; Moulton
12463134,157AD3d,2018-01-09,2,1,HIGH,new york,1,5,Friedman; Richter; Gesmer; Kern; Moulton
12463135,157AD3d,2018-01-09,2,1,HIGH,new york,1,5,Friedman; Richter; Gesmer; Kern; Moulton
12463136,157AD3d,2018-01-09,2,1,HIGH,new york,1,5,Friedman; Richter; Gesmer; Kern; Moulton
12463137,157AD3d,2018-01-09,2,1,HIGH,new york,1,5,Friedman; Richter; Gesmer; Kern; Moulton
12463138,157AD3d,2018-01-09,2,1,HIGH,new york,1,4,Tom; Kapnick; Webber; Oing
12463139,157AD3d,2018-01-09,2,1,HIGH,bronx,1,4,Tom; Kapnick; Webber; Oing
12463140,157AD3d,2018-01-09,2,1,HIGH,new york,1,4,Tom; Kapnick; Webber; Oing
12463141,157AD3d,2018-01-09,2,1,HIGH,new york,1,4,Tom; Kapnick; Webber; Kahn
12463142,157AD3d,2018-01-09,2,1,HIGH,new york,1,4,Renwick; Tom; Kapnick; Oing
12463143,157AD3d,2018-01-11,2,1,HIGH,new york,1,5,Renwick; Gische; Tom; Oing; Singh
12463144,157AD3d,2018-01-11,2,1,HIGH,bronx,1,4,Renwick; Richter; Kahn; Kern
12463145,157AD3d,2018-01-11,2,1,HIGH,bronx,1,5,Renwick; Richter; Manzanet-Daniels; Kahn; Kern
12463147,157AD3d,2018-01-11,2,1,HIGH,new york,1,5,Renwick; Richter; Manzanet-Daniels; Kahn; Kern
12463149,157AD3d,2018-01-11,2,1,HIGH,new york,1,5,Renwick; Richter; Manzanet-Daniels; Kahn; Kern
12463151,157AD3d,2018-01-11,2,1,HIGH,new york,1,5,Renwick; Richter; Manzanet-Daniels; Kahn; Kern
12463152,157AD3d,2018-01-11,2,1,MED,,1,5,Renwick; Richter; Manzanet-Daniels; Kahn; Kern
12463154,157AD3d,2018-01-16,2,1,HIGH,new york,1,5,Manzanet-Daniels; Mazzarelli; Andrias; Gesmer; Oing
12463156,157AD3d,2018-01-16,2,1,HIGH,new york,1,5,Friedman; Mazzarelli; Kapnick; Webber; Moulton
12463157,157AD3d,2018-01-16,2,1,HIGH,new york,1,5,Friedman; Mazzarelli; Kapnick; Webber; Moulton
12463158,157AD3d,2018-01-16,2,1,HIGH,new york,1,5,Friedman; Mazzarelli; Kapnick; Webber; Moulton
12463160,157AD3d,2018-01-16,2,1,HIGH,new york+bronx,1,5,Friedman; Mazzarelli; Kapnick; Webber; Moulton
12463161,157AD3d,2018-01-16,2,1,HIGH,bronx,1,5,Friedman; Mazzarelli; Kapnick; Webber; Moulton
12463162,157AD3d,2018-01-16,2,1,HIGH,bronx,1,5,Friedman; Mazzarelli; Kapnick; Webber; Moulton
12463163,157AD3d,2018-01-16,2,1,HIGH,new york,1,5,Friedman; Mazzarelli; Kapnick; Webber; Moulton
12463164,157AD3d,2018-01-16,2,1,HIGH,new york,1,5,Friedman; Mazzarelli; Kapnick; Webber; Moulton
12463165,157AD3d,2018-01-18,2,1,HIGH,new york,1,5,Acosta; Sweeny; Gische; Andrias; Gesmer
12463166,157AD3d,2018-01-18,2,1,HIGH,new york+bronx,1,5,Acosta; Sweeny; Gische; Andrias; Gesmer
12463168,157AD3d,2018-01-18,2,1,HIGH,new york,1,4,Acosta; Sweeny; Gische; Andrias
12463169,157AD3d,2018-01-18,2,1,HIGH,bronx,1,5,Acosta; Sweeny; Gische; Andrias; Gesmer
12463170,157AD3d,2018-01-18,2,1,HIGH,bronx,1,5,Acosta; Sweeny; Gische; Andrias; Gesmer
12463175,157AD3d,2018-01-18,2,1,HIGH,new york,1,3,Manzanet-Daniels; Gische; Kern
12463176,157AD3d,2018-01-18,2,1,HIGH,new york,1,5,Friedman; Kahn; Gesmer; Kern; Moulton
12463177,157AD3d,2018-01-18,2,1,HIGH,new york,1,5,Richter; Tom; Kapnick; Kern; Moulton
12463178,157AD3d,2018-01-23,2,1,HIGH,new york,1,5,Acosta; Manzanet-Daniels; Gische; Kapnick; Kahn
12463179,157AD3d,2018-01-23,2,1,HIGH,new york,1,5,Sweeny; Richter; Andrias; Webber; Oing
12463181,157AD3d,2018-01-23,2,1,HIGH,new york,1,5,Sweeny; Richter; Andrias; Webber; Oing
12463182,157AD3d,2018-01-23,2,1,HIGH,new york,1,5,Sweeny; Richter; Andrias; Webber; Oing
12463183,157AD3d,2018-01-23,2,1,HIGH,bronx+new york,1,5,Sweeny; Richter; Andrias; Webber; Oing
12463184,157AD3d,2018-01-23,2,1,HIGH,new york,1,5,Sweeny; Richter; Andrias; Webber; Oing
12463185,157AD3d,2018-01-23,2,1,HIGH,new york,1,5,Sweeny; Richter; Andrias; Webber; Oing
12463186,157AD3d,2018-01-23,2,1,HIGH,new york+bronx,1,5,Sweeny; Richter; Andrias; Webber; Oing
12463188,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Acosta; Renwick; Kapnick; Kahn; Kern
12463189,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Acosta; Renwick; Kapnick; Kahn; Kern
12463190,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Acosta; Renwick; Kapnick; Kahn; Kern
12463192,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Acosta; Renwick; Kapnick; Kahn; Kern
12463193,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Acosta; Renwick; Kapnick; Kahn; Kern
12463194,157AD3d,2018-01-25,2,1,HIGH,bronx,1,5,Acosta; Renwick; Kapnick; Kahn; Kern
12463195,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Sweeny; Richter; Andrias; Webber; Oing
12463196,157AD3d,2018-01-25,2,1,HIGH,bronx,1,5,Manzanet-Daniels; Gische; Tom; Gesmer; Singh
12463200,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Manzanet-Daniels; Gische; Tom; Gesmer; Singh
12463201,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Manzanet-Daniels; Gische; Tom; Gesmer; Singh
12463202,157AD3d,2018-01-25,2,1,HIGH,bronx,1,5,Manzanet-Daniels; Gische; Tom; Gesmer; Singh
12463203,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Manzanet-Daniels; Gische; Tom; Gesmer; Singh
12463204,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Manzanet-Daniels; Gische; Tom; Gesmer; Singh
12463205,157AD3d,2018-01-30,2,1,HIGH,bronx,1,5,Friedman; Gische; Kapnick; Kahn; Moulton
12463206,157AD3d,2018-01-30,2,1,HIGH,new york,1,5,Acosta; Sweeny; Gische; Andrias; Gesmer
12463207,157AD3d,2018-01-30,2,1,HIGH,bronx,1,5,Friedman; Gische; Mazzarelli; Kern; Singh
12463209,157AD3d,2018-01-30,2,1,HIGH,new york,1,5,Friedman; Gische; Mazzarelli; Kern; Singh
12463210,157AD3d,2018-01-30,2,1,HIGH,new york,1,5,Friedman; Gische; Mazzarelli; Kern; Singh
12524121,157AD3d,2018-01-02,2,1,HIGH,new york,1,5,Richter; Tom; Kapnick; Kern; Moulton
12524122,157AD3d,2018-01-02,2,1,HIGH,new york,1,5,Richter; Tom; Kapnick; Kern; Moulton
12524123,157AD3d,2018-01-04,2,1,HIGH,new york,1,5,Sweeny; Renwick; Kapnick; Kern; Moulton
12524124,157AD3d,2018-01-04,2,1,HIGH,new york,1,5,Gische; Webber; Oing; Singh; Moulton
12524125,157AD3d,2018-01-04,2,1,HIGH,bronx+new york,1,5,Renwick; Manzanet-Daniels; Gische; Kahn; Singh
12524126,157AD3d,2018-01-04,2,1,HIGH,bronx,1,5,Renwick; Manzanet-Daniels; Gische; Kahn; Singh
12524127,157AD3d,2018-01-04,2,1,HIGH,new york,1,5,Renwick; Manzanet-Daniels; Gische; Kahn; Singh
12524128,157AD3d,2018-01-04,2,1,MED,,1,5,Renwick; Manzanet-Daniels; Gische; Kahn; Singh
12524129,157AD3d,2018-01-11,2,1,HIGH,new york,1,5,Renwick; Richter; Manzanet-Daniels; Kahn; Kern
12524130,157AD3d,2018-01-11,2,1,HIGH,new york,1,5,Renwick; Richter; Manzanet-Daniels; Kahn; Kern
12524131,157AD3d,2018-01-11,2,1,HIGH,new york,1,5,Renwick; Richter; Manzanet-Daniels; Kahn; Kern
12524132,157AD3d,2018-01-16,2,1,HIGH,new york,1,5,Gische; Webber; Oing; Singh; Moulton
12524133,157AD3d,2018-01-16,2,1,HIGH,bronx,1,5,Friedman; Mazzarelli; Kapnick; Webber; Moulton
12524134,157AD3d,2018-01-16,2,1,HIGH,new york,1,5,Friedman; Mazzarelli; Kapnick; Webber; Moulton
12524135,157AD3d,2018-01-18,2,1,HIGH,new york,1,5,Acosta; Sweeny; Gische; Andrias; Gesmer
12524136,157AD3d,2018-01-18,2,1,HIGH,new york,1,5,Acosta; Sweeny; Gische; Andrias; Gesmer
12524137,157AD3d,2018-01-18,2,1,HIGH,new york,1,5,Acosta; Sweeny; Gische; Andrias; Gesmer
12524138,157AD3d,2018-01-18,2,1,HIGH,new york,1,5,Acosta; Sweeny; Gische; Andrias; Gesmer
12524139,157AD3d,2018-01-18,2,1,HIGH,new york,1,5,Acosta; Sweeny; Gische; Andrias; Gesmer
12524140,157AD3d,2018-01-23,2,1,HIGH,new york,1,5,Sweeny; Richter; Andrias; Webber; Oing
12524141,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Acosta; Renwick; Kapnick; Kahn; Kern
12524142,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Acosta; Renwick; Kapnick; Kahn; Kern
12524143,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Manzanet-Daniels; Gische; Tom; Gesmer; Singh
12524144,157AD3d,2018-01-25,2,1,HIGH,bronx,1,5,Manzanet-Daniels; Gische; Tom; Gesmer; Singh
12524145,157AD3d,2018-01-25,2,1,HIGH,new york,1,5,Manzanet-Daniels; Gische; Tom; Gesmer; Singh
12524146,157AD3d,2018-01-30,2,1,HIGH,new york,1,5,Friedman; Gische; Mazzarelli; Kern; Singh
12524207,157AD3d,2018-01-25,3,4,MED,erie,4,1,Lynch; Clark; Mulvey; Rumsey
12523263,158AD3d,2017-12-27,2,1,MED,new york,2,2,Austin; Cohen
12523669,158AD3d,2018-02-28,3,2,HIGH,kings,2,3,Balkin; Hall; LaSalle
12523685,158AD3d,2018-02-01,3,4,MED,,4,3,Devine; Clark; Aarons; Pritzker
12523695,158AD3d,2018-02-01,3,4,MED,,4,3,Devine; Clark; Mulvey; Pritzker
12523727,158AD3d,2018-02-08,3,4,MED,,4,3,Devine; Clark; Aarons; Pritzker
12523942,158AD3d,2018-02-09,3,4,MED,,4,5,Whalen; Smith; Carni; Troutman; Winslow
12523943,158AD3d,2018-02-09,3,4,MED,,4,5,Whalen; Smith; Carni; Troutman; Winslow
12523944,158AD3d,2018-02-09,3,4,HIGH,erie,4,5,Whalen; Smith; Carni; Troutman; Winslow
12523945,158AD3d,2018-02-09,3,4,HIGH,erie,4,5,Whalen; Smith; Carni; Troutman; Winslow
12523946,158AD3d,2018-02-09,3,4,HIGH,erie,4,5,Smith; Carni; DeJoseph; NeMoyer; Curran
12523947,158AD3d,2018-02-09,3,4,HIGH,erie,4,5,Smith; Carni; DeJoseph; NeMoyer; Curran
12523948,158AD3d,2018-02-09,3,4,HIGH,erie,4,5,Smith; Carni; DeJoseph; NeMoyer; Curran
12523951,158AD3d,2018-02-09,3,4,HIGH,onondaga,4,5,Smith; Carni; DeJoseph; NeMoyer; Curran
12523952,158AD3d,2018-02-09,3,4,HIGH,ontario,4,5,Smith; Carni; DeJoseph; NeMoyer; Curran
12523953,158AD3d,2018-02-09,3,4,MED,,4,5,Whalen; Centra; Peradotto; Lindley; Winslow
12523954,158AD3d,2018-02-09,3,4,HIGH,monroe,4,5,Whalen; Peradotto; Lindley; NeMoyer; Troutman
12523955,158AD3d,2018-02-09,3,4,MED,,4,5,Whalen; Peradotto; Lindley; NeMoyer; Troutman
12523956,158AD3d,2018-02-09,3,4,HIGH,monroe,4,5,Whalen; Peradotto; Lindley; NeMoyer; Troutman
12523957,158AD3d,2018-02-09,3,4,HIGH,onondaga,4,5,Whalen; Peradotto; Lindley; NeMoyer; Troutman
